n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
2,1,3,1,1,2,0,3,0,0,3,1,2,0,0,2,1,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,1,11.0,5.0,0.603
0,3,3,2,1,1,0,1,2,0,2,2,2,0,0,2,0,0,1,1,1,1,1,0,1,1,0,2,1,1,0,0,1,0,21.0,8.0,0.617
3,4,2,2,1,1,0,4,1,0,4,2,3,1,1,2,0,1,1,1,1,1,1,0,1,1,0,3,1,1,1,1,1,0,30.0,8.0,0.516
3,1,1,0,2,3,0,8,0,1,5,0,2,0,0,4,0,1,1,1,0,1,1,0,1,0,1,3,0,1,0,0,2,0,30.0,15.0,0.645
2,0,0,0,2,0,0,2,0,0,2,4,4,0,0,2,1,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,1,9.5,2.0,0.487
3,2,2,0,1,3,0,5,0,0,4,0,3,1,0,3,0,1,1,1,0,1,1,0,1,0,0,2,0,1,1,0,2,0,27.0,14.0,0.544
4,1,3,3,1,1,0,6,0,1,1,0,5,0,0,1,0,1,1,1,3,1,1,0,1,0,1,1,0,1,0,0,1,0,6.75,4.643,0.68
0,0,4,1,1,1,0,3,0,0,6,3,6,1,0,4,0,0,0,1,1,1,1,0,1,0,0,2,1,1,1,0,2,0,6.0,4.8,0.645
1,1,0,2,0,2,0,4,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,13.0,7.0,0.588
2,0,2,1,1,1,0,3,0,2,2,1,1,1,0,4,0,1,0,1,1,1,1,0,1,0,2,1,1,1,1,0,1,0,21.0,11.0,0.463
1,2,4,1,2,0,0,1,2,1,3,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,2,0,1,0,0,1,0,19.0,17.0,0.811
5,7,5,7,3,9,0,15,3,2,13,4,11,1,0,9,1,1,1,1,3,1,1,0,1,1,1,4,1,1,1,0,3,1,19.0,13.6,0.653
1,0,0,1,1,1,0,3,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,11.0,2.0,0.426
0,1,0,0,0,0,0,3,9,0,0,13,24,0,0,1,5,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,50.0,0.0,0.1
2,2,1,1,0,0,0,1,2,0,3,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,2,0,1,1,0,1,0,15.0,15.0,0.913
3,2,1,3,0,2,0,4,1,1,4,6,7,1,2,1,1,1,1,1,2,0,1,0,1,1,1,2,1,1,1,1,1,1,18.5,12.0,0.697
6,12,2,6,2,10,0,38,13,0,3,25,50,0,14,9,7,1,1,1,2,1,1,0,1,1,0,2,1,1,0,1,1,1,21.333,1.222,0.153
17,15,8,7,6,13,1,40,3,1,5,1,16,5,1,18,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2,1,31.8,10.8,0.28
10,10,3,14,5,14,0,35,1,6,13,1,18,5,1,11,0,1,1,1,4,1,1,0,1,1,2,5,1,1,1,1,2,0,24.5,17.262,0.525
1,2,1,1,0,0,0,6,0,0,1,0,0,1,0,3,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,16.0,8.0,0.53
0,0,0,0,0,0,0,4,10,0,0,4,9,0,4,1,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,32.0,0.0,0.125
1,4,5,3,2,3,1,8,0,1,2,1,8,0,2,4,0,1,1,1,2,1,1,1,1,0,1,2,1,1,0,1,1,0,21.5,7.0,0.431
2,0,1,1,0,0,0,0,0,1,3,0,3,0,0,2,0,1,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,6.5,3.0,0.588
5,2,4,3,3,4,0,7,0,1,2,2,4,1,2,3,0,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,0,21.5,5.5,0.323
1,2,0,1,1,1,0,2,0,2,3,0,2,0,0,3,0,1,1,0,1,1,1,0,1,0,2,3,0,1,0,0,1,0,18.0,19.0,0.833
4,5,9,5,3,6,0,8,0,3,14,1,5,4,0,11,0,1,1,1,1,1,1,0,1,0,2,6,1,1,1,0,1,0,26.0,15.0,0.641
16,18,8,5,8,14,0,37,20,1,3,33,43,1,5,4,24,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,2,1,46.8,6.4,0.277
3,2,1,2,0,2,1,4,1,0,5,1,2,1,0,1,0,1,1,1,1,0,1,1,1,1,0,4,1,1,1,0,1,0,26.0,15.0,0.832
19,39,20,21,11,27,1,70,3,6,26,15,57,8,6,24,1,1,1,1,3,1,1,1,1,1,2,7,1,1,1,1,1,1,31.636,11.636,0.379
13,11,9,5,4,8,0,20,3,0,21,1,6,3,0,16,1,1,1,1,2,1,1,0,1,1,0,4,1,1,1,0,4,1,17.286,13.0,0.514
2,5,2,2,1,4,1,11,0,5,8,6,8,0,0,10,3,1,1,1,2,1,1,1,1,0,2,4,1,1,0,0,2,1,8.5,5.5,0.514
3,2,1,0,1,0,0,8,10,2,4,10,3,1,1,4,6,1,1,1,0,1,0,0,1,1,1,2,1,1,1,1,2,1,13.75,3.0,0.381
7,3,1,2,0,2,0,6,6,0,3,18,12,0,0,2,6,1,1,1,1,0,1,0,1,1,0,2,1,1,0,0,1,1,22.667,3.333,0.343
6,5,6,1,1,0,0,5,5,4,3,4,9,0,0,6,1,1,1,1,1,1,0,0,1,1,1,2,1,1,0,0,1,1,28.0,5.0,0.283
1,1,1,0,1,0,0,1,0,1,1,6,3,0,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,18.0,2.0,0.333
3,3,7,3,3,2,0,8,0,2,11,0,7,1,0,8,0,1,1,1,1,1,1,0,1,0,1,3,0,1,1,0,1,0,11.6,6.6,0.464
0,0,1,1,0,1,1,1,0,1,1,0,2,0,0,2,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,5.5,7.0,0.853
2,1,2,0,1,3,0,3,0,1,2,4,2,0,0,4,0,1,1,1,0,1,1,0,1,0,1,2,1,1,0,0,2,0,12.5,4.0,0.566
2,5,8,7,4,2,0,6,1,3,10,0,3,2,0,11,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,1,0,21.333,16.0,0.53
22,11,2,11,6,24,1,46,18,0,19,16,19,1,0,13,0,1,1,1,1,1,1,1,1,1,0,4,1,1,1,0,3,0,17.417,8.083,0.391
1,3,1,0,1,0,0,4,0,0,0,2,2,0,0,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,17.0,0.0,0.171
3,2,1,2,3,0,0,12,1,2,3,0,6,1,0,3,0,1,1,1,1,1,0,0,1,1,2,3,0,1,1,0,1,0,12.667,5.0,0.574
0,1,1,0,0,1,1,2,2,0,1,0,2,0,0,3,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,14.0,2.0,0.378
3,6,5,4,2,6,0,11,0,1,16,0,7,2,0,11,1,1,1,1,2,1,1,0,1,0,1,6,0,1,1,0,2,1,18.75,14.0,0.653
2,7,6,4,0,5,0,10,0,4,11,0,9,4,0,11,1,1,1,1,2,0,1,0,1,0,2,3,0,1,1,0,2,1,18.0,14.25,0.583
0,0,5,1,1,0,0,3,0,2,3,0,1,2,0,7,0,0,0,1,1,1,0,0,1,0,1,3,0,1,1,0,2,0,25.0,21.0,0.849
0,1,0,1,0,2,2,4,0,0,2,0,2,0,0,2,0,0,1,0,1,0,1,1,1,0,0,2,0,1,0,0,1,0,16.0,6.0,0.707
0,0,0,1,1,0,0,2,1,2,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,1,1,0,1,0,1,0,13.0,21.0,0.784
2,3,2,1,0,2,0,5,2,1,1,0,4,2,0,4,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,2,1,30.0,12.0,0.516
6,4,6,7,1,4,1,12,2,4,15,0,8,2,1,6,0,1,1,1,2,1,1,1,1,1,2,6,0,1,1,1,2,0,15.6,14.4,0.801
1,2,1,0,1,3,0,2,4,0,0,2,2,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,9.5,1.5,0.324
3,2,0,3,1,1,0,4,6,2,4,1,9,0,3,2,0,1,1,0,1,1,1,0,1,1,1,3,1,1,0,1,1,0,19.0,2.0,0.344
1,0,0,0,1,1,0,5,0,0,1,3,4,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,17.0,2.0,0.343
6,5,5,4,0,2,0,9,0,2,7,0,12,1,0,6,4,1,1,1,2,0,1,0,1,0,2,4,0,1,1,0,2,1,16.5,8.25,0.696
4,7,3,5,1,6,0,12,0,2,5,2,8,0,0,7,0,1,1,1,3,1,1,0,1,0,1,3,1,1,0,0,1,0,31.0,9.286,0.449
3,0,3,1,1,0,0,7,2,0,3,4,2,1,0,2,0,1,0,1,1,1,0,0,1,1,0,2,1,1,1,0,1,0,9.667,2.0,0.263
0,3,1,2,1,1,0,3,2,1,2,1,1,0,0,1,0,0,1,1,2,1,1,0,1,1,1,2,1,1,0,0,1,0,19.0,13.0,0.811
0,2,0,0,2,2,0,5,0,0,1,0,1,0,0,2,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,15.0,3.0,0.365
1,1,1,1,1,1,1,3,0,1,3,5,3,0,1,5,0,1,1,1,1,1,1,1,1,0,1,3,1,1,0,1,1,0,13.5,7.0,0.68
4,5,6,3,2,1,0,4,0,4,3,0,1,1,0,6,0,1,1,1,2,1,1,0,1,0,2,1,0,1,1,0,2,0,13.333,8.0,0.559
3,3,1,0,2,1,0,10,0,0,6,1,4,0,0,7,0,1,1,1,0,1,1,0,1,0,0,3,1,1,0,0,1,0,19.0,7.0,0.459
5,5,4,3,1,4,0,7,0,1,5,0,6,1,1,2,0,1,1,1,1,1,1,0,1,0,1,3,0,1,1,1,1,0,14.667,11.0,0.533
3,0,0,0,0,1,0,3,0,2,1,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,2,1,0,1,0,0,2,0,7.0,4.5,0.567
1,3,2,4,2,3,0,5,1,1,4,2,2,2,0,3,0,1,1,1,2,1,1,0,1,1,1,3,1,1,1,0,1,0,35.0,19.8,0.598
4,5,3,5,1,6,0,9,0,1,4,1,5,1,0,5,0,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,0,16.667,7.667,0.5
1,1,3,4,0,1,0,1,0,1,4,2,2,1,0,2,0,1,1,1,2,0,1,0,1,0,1,4,1,1,1,0,1,0,23.0,18.0,0.885
1,1,0,3,1,0,0,2,0,0,2,1,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,2,1,1,1,0,0,1,14.0,12.0,0.567
1,1,1,1,1,1,0,2,0,1,1,0,1,0,0,2,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,12.0,14.0,0.612
1,1,1,2,0,2,0,2,0,1,3,2,1,0,0,4,0,1,1,1,2,0,1,0,1,0,1,2,1,1,0,0,1,0,20.0,6.0,0.474
1,2,4,1,2,2,0,4,1,2,5,3,3,2,0,3,0,1,1,1,1,1,1,0,1,1,1,3,1,1,1,0,1,0,35.0,10.0,0.478
0,3,2,1,2,2,0,4,0,2,2,2,2,2,0,4,0,0,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,0,14.0,10.5,0.668
2,3,1,0,0,4,0,3,1,0,3,1,2,0,0,3,0,1,1,1,0,0,1,0,1,1,0,2,1,1,0,0,2,0,11.5,7.5,0.59
2,4,3,3,4,4,0,4,3,4,14,7,4,2,0,9,0,1,1,1,2,1,1,0,1,1,2,5,1,1,1,0,2,0,33.5,24.0,0.691
2,1,2,3,0,0,0,1,3,2,2,2,3,0,1,1,0,1,1,1,2,0,0,0,1,1,1,2,1,1,0,1,1,0,11.0,11.5,0.754
4,4,6,6,0,6,0,13,0,2,8,3,6,5,0,9,0,1,1,1,2,0,1,0,1,0,1,4,1,1,1,0,2,0,36.0,17.5,0.583
3,1,0,1,0,1,0,4,0,2,3,1,1,0,0,3,0,1,1,0,1,0,1,0,1,0,1,2,1,1,0,0,2,0,20.0,6.0,0.474
3,4,1,3,2,4,1,14,4,1,5,18,25,1,2,7,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,1,94.0,21.0,0.365
1,0,3,0,0,1,0,1,0,0,1,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,5.5,1.0,0.426
1,7,4,1,3,2,0,8,0,1,15,4,9,1,0,9,0,1,1,1,1,1,1,0,1,0,1,5,1,1,1,0,2,0,16.25,13.75,0.789
7,6,2,6,3,8,0,16,2,5,10,4,8,2,0,11,2,1,1,1,2,1,1,0,1,1,1,6,1,1,1,0,1,1,30.667,13.667,0.516
2,0,1,2,0,1,1,1,0,3,1,0,2,0,0,1,0,1,0,1,1,0,1,1,1,0,2,1,0,1,0,0,1,0,15.0,20.0,0.548
1,0,1,1,0,2,0,3,0,1,3,3,2,0,0,1,0,1,0,1,1,0,1,0,1,0,1,3,1,1,0,0,1,0,9.0,4.5,0.833
3,1,1,2,1,3,0,3,1,1,5,0,3,0,0,4,0,1,1,1,2,1,1,0,1,1,1,2,0,1,0,0,2,0,7.0,5.5,0.668
1,0,4,0,2,0,0,1,1,0,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,16.0,2.0,0.354
1,2,0,0,0,1,0,3,1,0,3,2,0,1,0,2,0,1,1,0,0,0,1,0,1,1,0,3,1,0,1,0,2,0,16.0,15.0,0.884
1,2,0,0,0,3,0,5,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,14.0,0.0,0.189
1,3,1,1,0,1,0,23,2,0,1,9,24,0,13,4,2,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,76.0,4.0,0.243
3,2,2,1,1,1,0,24,3,3,8,16,32,0,14,9,5,1,1,1,1,1,1,0,1,1,2,4,1,1,0,1,2,1,30.75,7.893,0.446
0,1,1,1,0,2,0,3,0,0,2,3,5,1,0,3,1,0,1,1,1,0,1,0,1,0,0,2,1,1,1,0,2,1,11.0,7.5,0.603
2,3,1,4,2,4,0,6,0,0,3,0,5,1,0,6,0,1,1,1,2,1,1,0,1,0,0,2,0,1,1,0,1,0,12.333,4.333,0.465
2,5,1,3,1,3,0,6,0,1,8,1,3,1,0,4,1,1,1,1,2,1,1,0,1,0,1,4,1,1,1,0,1,1,13.333,8.333,0.559
2,1,1,3,1,4,0,6,1,2,6,1,2,3,1,8,1,1,1,1,2,1,1,0,1,1,1,3,1,1,1,1,1,1,21.5,10.0,0.539
3,1,3,3,1,0,0,5,0,0,3,1,4,0,0,2,0,1,1,1,2,1,0,0,1,0,0,3,1,1,0,0,2,0,8.667,10.524,0.971
5,3,1,5,1,4,0,10,0,2,2,1,4,1,0,4,0,1,1,1,2,1,1,0,1,0,2,1,1,1,1,0,2,0,10.75,4.25,0.323
5,3,1,8,3,6,1,15,0,0,7,0,17,4,0,10,0,1,1,1,2,1,1,1,1,0,0,3,0,1,1,0,2,0,20.0,8.25,0.395
0,1,1,2,0,0,0,3,0,1,2,8,2,0,0,2,1,0,1,1,1,0,0,0,1,0,1,2,1,1,0,0,1,1,5.75,3.0,0.59
2,3,1,4,1,4,0,4,1,1,4,2,4,0,0,2,0,1,1,1,2,1,1,0,1,1,1,2,1,1,0,0,1,0,16.5,9.5,0.492
1,0,0,1,1,1,2,2,0,0,2,1,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,7.5,7.0,0.548
0,3,3,2,0,3,0,3,0,1,2,0,2,0,0,3,0,0,1,1,2,0,1,0,1,0,1,2,0,1,0,0,1,0,22.0,19.0,0.905
0,1,2,4,2,2,0,4,0,2,4,1,7,1,0,5,0,0,1,1,3,1,1,0,1,0,1,2,1,1,1,0,1,0,17.5,16.0,0.598
5,5,3,3,2,5,0,8,1,0,5,0,6,1,0,4,1,1,1,1,3,1,1,0,1,1,0,3,0,1,1,0,1,1,16.333,5.667,0.505
2,5,2,1,0,2,0,6,1,0,2,1,3,0,0,2,0,1,1,1,1,0,1,0,1,1,0,2,1,1,0,0,1,0,13.5,3.0,0.544
2,4,2,1,1,4,0,10,0,1,3,1,3,0,0,3,0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,1,0,11.667,1.333,0.359
0,1,1,0,0,0,0,1,1,1,3,0,3,0,0,2,0,0,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,6.5,4.5,0.588
0,4,4,4,1,3,0,9,10,0,1,5,8,2,4,2,1,0,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,27.0,2.0,0.289
2,1,0,1,1,2,0,2,0,1,2,3,0,2,0,4,0,1,1,0,1,1,1,0,1,0,1,2,1,0,1,0,1,0,21.0,10.0,0.617
1,0,0,1,1,1,1,1,0,0,2,0,1,1,0,2,1,1,0,0,1,1,1,1,1,0,0,2,0,1,1,0,1,1,6.5,4.5,0.784
1,2,0,1,0,2,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,12.0,8.0,0.816
14,8,7,8,1,16,0,28,0,1,15,0,11,3,0,13,1,1,1,1,2,1,1,0,1,0,1,4,0,1,1,0,2,1,15.75,4.375,0.315
3,2,0,1,0,2,0,4,2,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,18.0,5.0,0.5
1,0,0,2,1,1,0,1,2,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,11.0,9.0,0.853
1,4,3,5,2,2,0,2,1,1,5,7,13,1,0,5,0,1,1,1,3,1,1,0,1,1,1,3,1,1,1,0,1,0,12.0,5.938,0.612
0,0,0,0,1,1,0,4,0,0,2,2,3,1,0,2,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,15.0,6.0,0.548
6,5,5,5,2,5,0,14,0,0,12,7,9,0,0,9,0,1,1,1,1,1,1,0,1,0,0,4,1,1,0,0,2,0,13.167,9.0,0.557
0,3,0,2,1,3,0,6,0,0,3,0,4,0,0,2,0,0,1,0,1,1,1,0,1,0,0,3,0,1,0,0,2,0,12.0,9.0,0.722
5,13,2,10,3,7,0,13,0,5,15,0,8,5,0,14,1,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,1,1,25.25,15.5,0.633
2,0,0,2,2,0,0,2,0,2,1,2,5,0,0,2,0,1,0,0,2,1,0,0,1,0,1,1,1,1,0,0,1,0,10.0,12.0,0.791
2,1,0,2,0,0,0,3,1,1,1,0,4,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,5.333,3.667,0.53
0,0,2,2,2,2,0,2,0,0,3,4,4,1,0,2,0,0,0,1,2,1,1,0,1,0,0,3,1,1,1,0,1,0,12.0,8.25,0.722
3,5,0,1,0,3,0,5,0,1,4,0,5,1,0,4,0,1,1,0,1,0,1,0,1,0,1,3,0,1,1,0,1,0,16.0,8.5,0.625
3,10,6,6,2,2,0,12,0,2,8,0,12,1,1,6,4,1,1,1,2,1,1,0,1,0,1,5,0,1,1,1,1,1,9.75,5.625,0.56
2,4,2,4,0,1,1,6,0,0,6,2,5,0,1,3,0,1,1,1,3,0,1,1,1,0,0,3,1,1,0,1,1,0,12.0,5.667,0.589
1,3,0,0,1,2,0,1,1,0,2,3,3,0,0,1,1,1,1,0,0,1,1,0,1,1,0,2,1,1,0,0,1,1,9.5,1.0,0.324
1,5,7,3,3,3,0,7,3,1,9,0,5,1,0,8,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,1,0,11.2,5.8,0.567
2,0,1,2,2,0,0,3,0,2,1,2,1,3,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,10.0,12.5,0.632
0,1,1,0,0,0,0,2,0,1,1,0,2,1,0,3,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,13.0,2.0,0.392
1,3,6,4,1,2,0,2,5,2,4,0,5,0,0,5,1,1,1,1,3,1,1,0,1,1,2,2,0,1,0,0,1,1,20.0,13.25,0.671
1,3,0,9,1,4,1,7,0,3,11,2,9,2,0,10,0,1,1,0,3,1,1,1,1,0,2,5,1,1,1,0,2,0,63.0,57.75,0.802
2,2,1,1,0,2,0,6,0,0,2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,2,1,0,1,0,1,0,19.0,6.0,0.649
0,1,1,0,0,1,0,4,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,11.0,0.0,0.213
6,8,9,8,2,5,0,11,1,4,20,0,8,4,0,14,3,1,1,1,4,1,1,0,1,1,2,7,0,1,1,0,1,1,25.75,18.25,0.766
9,13,10,14,4,5,1,18,0,6,14,0,11,4,0,25,3,1,1,1,5,1,1,1,1,0,2,5,0,1,1,0,2,1,34.25,26.393,0.604
0,0,0,0,0,0,0,2,0,0,1,2,3,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,5.5,0.0,0.213
2,1,3,1,0,1,0,6,0,2,6,0,3,1,0,9,1,1,1,1,1,0,1,0,1,0,1,4,0,1,1,0,2,1,18.0,11.5,0.589
14,17,15,11,5,10,1,25,2,5,20,3,28,2,0,14,1,1,1,1,4,1,1,1,1,1,1,6,1,1,1,0,2,1,19.111,11.861,0.539
4,9,1,3,2,9,1,49,5,1,6,16,54,0,27,9,5,1,1,1,1,1,1,1,1,1,1,4,1,1,0,1,1,1,17.7,1.7,0.266
4,2,0,4,4,2,0,9,0,0,1,0,4,2,0,3,0,1,1,0,2,1,1,0,1,0,0,1,0,1,1,0,2,0,17.5,3.0,0.239
0,1,0,2,0,1,0,2,2,0,1,1,2,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,13.0,6.0,0.588
1,5,4,1,2,3,0,9,0,0,10,0,6,0,0,8,1,1,1,1,1,1,1,0,1,0,0,5,0,1,0,0,2,1,25.0,13.5,0.7
4,3,2,4,1,3,0,8,3,2,3,0,5,2,2,6,0,1,1,1,2,1,1,0,1,1,2,2,0,1,1,1,1,0,11.75,6.188,0.516
2,0,0,2,1,1,0,4,1,0,3,0,3,0,0,0,0,1,0,0,1,1,1,0,1,1,0,3,0,1,0,0,0,0,8.5,5.5,0.686
1,1,1,1,1,1,0,1,0,0,2,3,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,2,1,0,0,0,1,1,14.0,7.0,0.378
2,5,2,3,2,5,0,5,10,3,7,3,8,2,3,10,0,1,1,1,3,1,1,0,1,1,1,2,1,1,1,1,2,0,16.75,8.375,0.518
2,1,4,0,1,1,0,3,0,1,1,3,6,0,0,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,12.5,2.0,0.283
2,2,3,5,0,4,0,4,0,2,6,0,4,0,0,2,0,1,1,1,3,0,1,0,1,0,2,3,0,1,0,0,1,0,11.333,9.333,0.728
1,2,1,3,1,0,0,0,1,1,5,0,1,0,0,4,0,1,1,1,2,1,0,0,0,1,1,2,0,1,0,0,1,0,20.0,19.0,0.632
5,5,1,4,2,4,0,8,0,1,5,4,10,2,0,6,2,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,1,29.0,11.0,0.464
3,2,1,1,0,2,0,3,0,1,3,0,1,1,0,4,0,1,1,1,1,0,1,0,1,0,1,3,0,1,1,0,1,0,22.0,5.0,0.452
3,3,1,3,0,4,1,3,0,0,3,0,2,1,0,2,0,1,1,1,2,0,1,1,1,0,0,3,0,1,1,0,1,0,13.0,4.5,0.555
4,5,3,3,0,4,0,10,0,2,4,3,4,1,0,9,0,1,1,1,1,0,1,0,1,0,1,4,1,1,1,0,1,0,10.4,3.0,0.49
7,10,6,9,2,8,1,16,0,7,9,1,12,2,0,14,1,1,1,1,4,1,1,1,1,0,2,4,1,1,1,0,2,1,21.0,18.8,0.621
3,0,2,3,0,1,0,2,1,0,4,4,5,0,0,1,0,1,0,1,2,0,1,0,1,1,0,3,1,1,0,0,1,0,26.0,20.0,0.832
2,6,3,3,2,3,0,7,0,0,6,0,5,2,0,4,0,1,1,1,2,1,1,0,1,0,0,4,0,1,1,0,1,0,10.75,4.5,0.647
0,2,0,0,1,0,0,0,2,0,2,1,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,2,1,1,0,0,1,0,12.0,5.0,0.612
9,10,6,8,5,7,1,22,7,4,10,0,17,2,2,12,1,1,1,1,3,1,1,1,1,1,2,3,0,1,1,1,2,1,24.2,10.55,0.45
2,2,5,2,1,3,0,4,0,2,5,1,1,0,0,5,0,1,1,1,2,1,1,0,1,0,2,4,1,1,0,0,1,0,33.0,20.0,0.739
0,2,1,0,0,1,0,2,1,0,4,2,1,0,0,4,0,0,1,1,0,0,1,0,1,1,0,3,1,1,0,0,1,0,18.0,15.0,0.667
0,4,0,3,3,1,0,4,0,2,7,4,6,0,0,5,0,0,1,0,3,1,1,0,1,0,1,4,1,1,0,0,2,0,12.667,20.19,0.918
2,4,2,0,0,3,0,5,0,0,2,1,2,0,0,2,0,1,1,1,0,0,1,0,1,0,0,2,1,1,0,0,1,0,11.5,1.0,0.295
2,1,2,0,1,0,0,3,0,1,0,2,5,0,0,2,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,21.0,0.0,0.154
1,3,3,1,1,1,0,8,1,0,3,0,4,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2,0,1,0,0,1,0,27.0,7.0,0.408
0,4,2,0,3,0,0,6,0,0,10,5,4,1,0,8,0,0,1,1,0,1,0,0,1,0,0,4,1,1,1,0,1,0,14.333,3.667,0.431
2,0,2,2,2,1,0,4,0,2,2,1,3,0,0,2,0,1,0,1,1,1,1,0,1,0,2,1,1,1,0,0,1,0,7.667,5.0,0.59
4,1,1,1,1,1,0,10,0,0,0,4,8,2,3,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,34.0,2.0,0.243
1,3,1,2,1,3,1,5,0,0,3,0,2,1,0,3,0,1,1,1,2,1,1,1,1,0,0,2,0,1,1,0,1,0,26.0,18.0,0.555
1,0,0,1,0,2,0,2,0,0,3,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,3,0,1,0,0,1,1,13.0,13.0,0.784
0,2,1,1,0,1,0,1,0,1,1,1,0,0,0,2,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,11.0,11.0,0.64
3,5,5,1,4,2,2,8,0,2,10,2,5,1,0,8,0,1,1,1,1,1,1,1,1,0,2,5,1,1,1,0,2,0,19.333,10.0,0.65
0,0,0,1,0,0,0,1,2,0,2,2,4,1,1,3,0,0,0,0,1,0,0,0,1,1,0,2,1,1,1,1,1,0,16.0,7.0,0.707
2,4,4,2,1,0,0,4,0,2,8,0,2,2,0,5,0,1,1,1,2,1,0,0,1,0,1,3,0,1,1,0,1,0,36.0,31.0,0.707
1,2,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11.0,0.0,0.213
1,2,1,3,1,1,0,7,0,0,6,0,3,2,0,5,0,1,1,1,1,1,1,0,1,0,0,4,0,1,1,0,2,0,32.0,33.0,0.75
