n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
1,1,1,1,3,0,0,5,0,0,3,0,2,1,0,3,1,1,1,1,1,1,0,0,1,0,0,3,0,1,1,0,2,1,11.0,7.0,0.905
0,2,1,0,1,1,0,4,1,0,0,0,1,0,0,2,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2,0,13.0,5.0,0.392
4,7,3,1,0,2,0,8,0,1,6,0,3,0,0,5,1,1,1,1,1,0,1,0,1,0,1,3,0,1,0,0,1,1,13.667,13.0,0.442
2,2,2,2,1,1,0,3,0,1,6,2,5,1,0,5,0,1,1,1,2,1,1,0,1,0,1,5,1,1,1,0,1,0,11.0,10.333,0.862
10,21,12,5,9,8,0,26,3,2,18,9,24,1,0,16,2,1,1,1,3,1,1,0,1,1,1,7,1,1,1,0,2,1,20.75,11.75,0.604
3,3,2,0,1,2,1,7,2,1,1,2,9,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,15.5,4.5,0.381
10,12,8,5,2,11,2,24,4,3,13,5,27,4,0,12,3,1,1,1,2,1,1,1,1,1,1,7,1,1,1,0,1,1,28.6,12.7,0.532
2,4,1,3,2,4,0,9,1,0,8,0,4,0,0,4,0,1,1,1,1,1,1,0,1,1,0,5,0,1,0,0,2,0,14.0,13.0,0.764
2,1,0,2,0,2,0,2,2,2,4,0,5,0,0,3,0,1,1,0,1,0,1,0,1,1,2,3,0,1,0,0,2,0,12.0,16.125,1.01
4,2,2,5,3,5,0,10,0,1,3,1,6,0,0,5,0,1,1,1,2,1,1,0,1,0,1,2,1,1,0,0,1,0,11.75,3.5,0.413
3,5,5,2,1,1,0,5,0,1,10,0,8,0,0,7,4,1,1,1,1,1,1,0,1,0,1,6,0,1,0,0,1,1,10.4,7.8,0.686
2,6,0,4,4,5,0,10,2,2,4,3,3,0,0,8,1,1,1,0,2,1,1,0,1,1,2,2,1,1,0,0,1,1,27.0,11.0,0.481
1,2,1,0,1,1,0,4,0,1,0,4,3,0,0,3,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,21.0,0.0,0.154
3,4,1,5,0,2,0,2,2,0,7,4,4,0,0,4,0,1,1,1,3,0,1,0,1,1,0,5,1,1,0,0,1,0,9.5,5.75,0.803
0,0,0,0,2,1,0,6,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,6.5,7.0,0.588
3,1,0,1,1,1,1,3,0,1,6,0,2,0,0,5,1,1,1,0,1,1,1,1,1,0,1,2,0,1,0,0,1,1,13.0,7.0,0.555
3,1,1,2,0,2,0,5,0,1,1,0,8,0,0,1,2,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,9.0,4.667,0.544
2,7,3,5,4,4,0,13,0,1,8,0,4,0,0,7,0,1,1,1,2,1,1,0,1,0,1,3,0,1,0,0,2,0,19.333,17.667,0.557
0,1,0,1,0,1,1,3,1,0,2,0,2,1,0,1,0,0,1,0,1,0,1,1,1,1,0,2,0,1,1,0,1,0,7.0,3.0,0.756
1,6,1,3,1,2,0,4,3,0,6,5,6,2,0,6,2,1,1,1,1,1,1,0,1,1,0,4,1,1,1,0,1,1,9.6,3.6,0.612
8,6,6,3,6,7,0,17,0,1,11,12,14,2,0,10,0,1,1,1,1,1,1,0,1,0,1,7,1,1,1,0,2,0,20.6,9.4,0.627
2,9,8,11,3,5,1,13,3,1,21,6,27,6,0,9,6,1,1,1,2,1,1,1,1,1,1,5,1,1,1,0,2,1,16.25,9.25,0.496
0,0,2,3,1,0,0,1,0,0,5,2,3,0,0,2,1,0,0,1,3,1,0,0,1,0,0,5,1,1,0,0,1,1,10.0,8.5,1.107
0,1,1,2,0,1,0,3,0,1,3,0,2,0,0,2,0,0,1,1,2,0,1,0,1,0,1,2,0,1,0,0,1,0,8.0,7.5,0.884
1,3,0,1,0,2,0,3,0,1,4,6,2,0,0,1,1,1,1,0,1,0,1,0,1,0,1,3,1,1,0,0,1,1,12.5,11.0,0.849
2,3,3,1,0,3,1,7,1,1,4,2,14,1,0,6,1,1,1,1,1,0,1,1,1,1,1,4,1,1,1,0,1,1,12.5,4.75,0.5
3,5,2,2,1,2,0,9,1,0,5,0,7,0,0,2,1,1,1,1,1,1,1,0,1,1,0,4,0,1,0,0,1,1,20.0,6.5,0.559
1,3,3,2,0,3,0,4,0,0,5,0,1,0,0,4,0,1,1,1,2,0,1,0,1,0,0,4,0,1,0,0,1,0,26.0,22.0,0.693
2,6,4,2,2,5,0,8,2,2,5,5,8,1,0,7,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,0,3,1,19.667,9.333,0.552
6,3,1,1,0,3,0,3,0,1,5,0,4,0,0,6,1,1,1,1,1,0,1,0,1,0,1,4,0,1,0,0,1,1,11.333,5.0,0.485
4,5,5,3,3,4,0,11,1,0,3,0,8,1,0,5,0,1,1,1,2,1,1,0,1,1,0,3,0,1,1,0,2,0,10.6,4.6,0.583
3,6,2,3,3,3,0,9,1,2,10,11,28,2,3,12,0,1,1,1,2,1,1,0,1,1,1,6,1,1,1,1,2,0,31.333,17.667,0.583
5,2,8,1,4,5,1,10,0,2,4,0,7,0,0,6,0,1,1,1,1,1,1,1,1,0,2,4,0,1,0,0,2,0,13.75,7.75,0.763
1,1,3,0,2,1,0,3,1,0,0,3,2,0,0,0,2,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,9.5,0.0,0.162
8,8,3,4,1,5,0,7,1,1,7,4,16,1,0,4,0,1,1,1,2,1,1,0,1,1,1,4,1,1,1,0,1,0,23.667,15.5,0.587
2,6,6,5,3,4,0,8,2,2,9,1,9,2,0,11,1,1,1,1,3,1,1,0,1,1,1,4,1,1,1,0,1,1,14.2,7.7,0.504
7,4,2,1,0,1,0,10,0,2,4,6,18,1,0,5,0,1,1,1,1,0,1,0,1,0,2,4,1,1,1,0,1,0,62.0,14.0,0.449
0,1,1,3,0,0,0,0,0,1,5,0,3,1,0,5,1,0,1,1,2,0,0,0,0,0,1,4,0,1,1,0,1,1,10.5,15.286,0.926
7,2,6,4,1,1,0,4,0,1,3,4,15,1,0,4,0,1,1,1,2,1,1,0,1,0,1,2,1,1,1,0,2,0,26.5,8.5,0.389
1,2,4,0,1,0,0,1,1,0,1,3,7,0,0,4,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,2,0,13.0,2.5,0.277
3,3,9,4,0,6,0,5,0,1,2,6,5,2,0,3,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,16.667,7.0,0.4
19,33,17,18,6,19,0,35,0,10,35,15,29,7,0,33,1,1,1,1,3,1,1,0,1,0,2,8,1,1,1,0,3,1,18.467,14.867,0.51
0,1,1,3,1,0,0,2,1,1,3,0,3,0,0,2,1,0,1,1,2,1,0,0,1,1,1,3,0,1,0,0,1,1,9.5,8.0,0.973
1,7,4,6,5,3,0,6,5,1,8,1,9,6,4,6,1,1,1,1,2,1,1,0,1,1,1,3,1,1,1,1,1,1,14.6,9.4,0.497
5,12,7,3,4,7,1,22,0,3,10,0,12,2,0,14,1,1,1,1,2,1,1,1,1,0,1,6,0,1,1,0,2,1,14.571,4.714,0.49
6,16,7,6,6,2,0,16,2,3,20,0,14,2,0,11,0,1,1,1,2,1,1,0,1,1,2,9,0,1,1,0,1,0,15.857,12.543,0.805
2,4,0,1,0,1,0,2,0,0,3,0,1,0,0,4,0,1,1,0,1,0,1,0,1,0,0,3,0,1,0,0,1,0,18.0,10.0,0.5
14,17,15,11,6,15,0,30,4,4,8,6,24,1,3,17,10,1,1,1,3,1,1,0,1,1,2,4,1,1,1,1,2,1,16.636,6.091,0.47
2,4,1,6,1,3,0,11,1,3,11,0,8,0,0,10,0,1,1,1,3,1,1,0,1,1,2,5,0,1,0,0,2,0,15.5,12.25,0.718
3,2,3,4,2,1,0,6,1,4,9,1,7,1,0,6,1,1,1,1,2,1,1,0,1,1,2,6,1,1,1,0,1,1,25.0,15.0,0.8
1,4,4,3,1,5,0,10,1,1,7,2,4,0,0,2,1,1,1,1,2,1,1,0,1,1,1,4,1,1,0,0,1,1,15.333,10.333,0.834
1,0,0,2,0,1,0,8,0,0,2,0,6,0,0,1,1,1,0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,10.5,3.0,0.463
3,0,2,1,2,0,0,3,0,1,3,0,3,1,0,5,0,1,0,1,1,1,0,0,1,0,1,2,0,1,1,0,1,0,8.0,4.667,0.433
1,3,1,4,1,1,0,4,0,2,5,0,3,0,0,6,0,1,1,1,2,1,1,0,1,0,2,4,0,1,0,0,1,0,7.75,7.0,0.889
0,0,0,1,1,1,1,3,0,1,2,1,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,4.333,3.667,0.588
6,6,2,11,3,6,0,9,1,4,14,0,7,0,1,12,0,1,1,1,2,1,1,0,1,1,2,6,0,1,0,1,2,0,20.25,13.25,0.707
0,1,0,1,0,1,1,1,0,0,1,0,2,1,0,2,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,11.0,4.0,0.64
3,14,1,9,1,12,2,26,1,9,25,4,17,6,0,21,4,1,1,1,3,1,1,1,1,1,2,8,1,1,1,0,1,1,19.375,12.625,0.625
5,10,4,3,4,7,0,14,1,7,17,3,7,2,0,15,3,1,1,1,1,1,1,0,1,1,2,6,1,1,1,0,2,1,25.5,16.75,0.63
0,1,3,1,0,0,0,2,0,1,5,0,3,0,0,3,2,0,1,1,1,0,0,0,1,0,1,4,0,1,0,0,1,1,7.0,4.667,0.772
5,11,10,7,3,11,0,15,1,4,10,0,12,3,0,9,0,1,1,1,2,1,1,0,1,1,2,5,0,1,1,0,1,0,20.2,10.2,0.493
9,9,8,13,5,9,0,17,2,5,12,0,8,2,1,8,0,1,1,1,3,1,1,0,1,1,2,4,0,1,1,1,3,0,21.4,13.0,0.479
6,17,4,13,5,6,0,16,0,5,20,0,6,5,0,18,1,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,2,1,30.5,26.625,0.64
0,3,0,0,1,0,0,5,1,0,0,0,3,1,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,17.0,0.0,0.171
1,5,3,4,2,4,1,8,3,3,3,1,8,0,0,5,2,1,1,1,3,1,1,1,1,1,2,2,1,1,0,0,2,1,13.25,7.25,0.486
1,2,1,2,1,1,0,1,0,1,3,0,1,0,0,3,1,1,1,1,2,1,1,0,1,0,1,2,0,1,0,0,1,1,18.0,22.0,0.833
2,3,5,2,3,2,0,5,1,0,11,0,7,1,0,9,0,1,1,1,1,1,1,0,1,1,0,6,0,1,1,0,2,0,12.75,9.5,0.792
6,2,9,6,5,6,0,12,0,9,10,0,11,1,0,10,5,1,1,1,2,1,1,0,1,0,2,5,0,1,1,0,2,1,15.333,10.667,0.663
10,15,8,7,2,11,0,12,0,1,16,11,13,4,0,11,6,1,1,1,3,1,1,0,1,0,1,5,1,1,1,0,2,1,18.143,8.143,0.502
8,9,10,11,3,7,0,14,1,7,27,0,21,4,0,22,1,1,1,1,4,1,1,0,1,1,2,7,0,1,1,0,1,1,14.6,12.375,0.644
3,10,6,7,3,4,0,8,1,2,14,11,16,4,0,14,1,1,1,1,3,1,1,0,1,1,2,4,1,1,1,0,2,1,20.6,17.6,0.557
7,7,3,4,0,2,0,13,0,4,9,0,10,1,0,8,1,1,1,1,3,0,1,0,1,0,2,5,0,1,1,0,1,1,17.5,11.75,0.676
1,3,2,3,0,2,0,3,0,0,4,1,3,2,0,4,2,1,1,1,2,0,1,0,1,0,0,1,1,1,1,0,1,1,15.0,7.5,0.387
2,3,2,2,2,0,0,6,0,2,8,1,5,0,0,3,0,1,1,1,2,1,0,0,1,0,1,6,1,1,0,0,3,0,18.0,21.0,1.061
17,16,23,28,8,17,0,40,4,14,56,1,35,15,1,46,16,1,1,1,6,1,1,0,1,1,2,9,1,1,1,1,2,1,17.789,15.658,0.577
10,16,14,16,10,15,2,33,4,12,33,0,34,7,0,38,9,1,1,1,5,1,1,1,1,1,2,8,0,1,1,0,2,1,19.538,12.981,0.577
3,2,1,1,3,1,0,9,0,0,7,1,5,2,0,7,1,1,1,1,1,1,1,0,1,0,0,4,1,1,1,0,1,1,14.333,4.667,0.431
5,1,2,0,2,3,0,7,0,1,3,0,2,0,0,5,0,1,1,1,0,1,1,0,1,0,1,2,0,1,0,0,1,0,16.0,3.5,0.375
7,13,6,8,4,7,0,22,3,2,17,1,15,1,0,14,6,1,1,1,3,1,1,0,1,1,2,5,1,1,1,0,2,1,18.0,11.0,0.567
0,1,0,1,1,2,0,4,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,12.0,4.0,0.612
1,2,0,2,1,2,0,5,0,2,4,0,3,0,0,4,3,1,1,0,2,1,1,0,1,0,2,3,0,1,0,0,2,1,9.667,9.0,0.919
0,4,0,4,1,3,0,4,2,3,6,1,5,0,0,6,0,0,1,0,3,1,1,0,1,1,1,4,1,1,0,0,2,0,13.0,17.0,0.793
2,2,3,2,0,1,0,3,0,1,4,0,2,0,0,2,0,1,1,1,2,0,1,0,1,0,1,3,0,1,0,0,1,0,11.0,10.5,0.905
1,3,0,1,0,0,0,1,0,0,3,0,3,1,0,1,0,1,1,0,1,0,0,0,1,0,0,2,0,1,1,0,1,0,4.667,6.333,0.756
16,21,10,14,9,13,0,34,3,5,22,3,23,5,0,20,0,1,1,1,3,1,1,0,1,1,2,6,1,1,1,0,2,0,22.111,9.778,0.451
3,2,2,3,0,2,0,6,1,0,3,0,4,0,0,1,2,1,1,1,1,0,1,0,1,1,0,3,0,1,0,0,1,1,9.667,4.333,0.657
4,6,0,3,5,1,0,13,0,1,3,3,8,1,0,6,0,1,1,0,2,1,1,0,1,0,1,3,1,1,1,0,1,0,26.5,6.0,0.486
3,3,0,3,0,3,0,8,5,1,3,0,5,1,0,2,2,1,1,0,2,0,1,0,1,1,1,1,0,1,1,0,2,1,13.0,5.0,0.453
3,3,3,2,1,1,0,5,0,1,4,0,2,0,0,4,0,1,1,1,2,1,1,0,1,0,1,3,0,1,0,0,2,0,14.5,12.5,0.788
3,0,0,0,2,1,0,10,0,1,0,0,7,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,25.0,0.0,0.141
0,1,3,2,1,0,1,1,1,0,4,0,3,0,0,3,2,0,1,1,2,1,0,1,1,1,0,4,0,1,0,0,2,1,7.333,8.333,1.055
2,3,5,4,3,3,0,7,1,1,12,0,7,0,0,9,4,1,1,1,2,1,1,0,1,1,1,5,0,1,0,0,1,1,8.714,6.0,0.634
0,1,2,1,1,0,0,1,1,0,2,0,2,0,0,3,0,0,1,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,14.0,14.571,0.756
0,1,1,1,1,2,0,3,1,1,2,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,0,1,1,0,1,0,16.0,8.0,0.53
0,1,1,0,2,1,0,2,0,0,1,0,4,0,0,2,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,2,1,7.5,4.5,0.548
2,1,2,5,3,0,0,5,0,0,3,10,3,1,0,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,0,1,1,18.5,10.0,0.465
1,3,0,0,1,2,0,7,0,1,2,0,2,0,0,4,0,1,1,0,0,1,1,0,1,0,1,2,0,1,0,0,1,0,23.0,9.0,0.442
6,2,0,2,1,2,1,9,0,1,0,1,6,1,0,5,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,9.25,1.0,0.232
0,1,1,1,0,1,0,2,0,0,2,0,1,0,0,3,0,0,1,1,1,0,1,0,1,0,0,2,0,1,0,0,2,0,12.0,6.0,0.612
4,3,1,0,0,2,2,4,0,3,7,0,6,2,0,9,0,1,1,1,0,0,1,1,1,0,2,3,0,1,1,0,2,0,21.5,10.5,0.539
1,1,4,3,2,1,1,2,0,0,3,10,9,0,0,1,5,1,1,1,1,1,1,1,1,0,0,2,1,1,0,0,1,1,5.375,1.0,0.323
5,4,7,5,1,3,0,11,0,4,10,0,6,1,0,9,5,1,1,1,1,1,1,0,1,0,2,5,0,1,1,0,1,1,14.2,10.8,0.587
6,7,4,7,2,1,0,13,1,4,18,2,16,4,0,15,0,1,1,1,3,1,1,0,1,1,2,7,1,1,1,0,2,0,12.5,10.0,0.778
2,1,0,1,0,1,0,3,0,1,2,1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,2,1,1,0,0,1,0,15.0,13.0,0.913
5,3,3,4,12,3,1,17,0,4,12,5,29,0,0,13,34,1,1,1,2,1,1,1,1,0,2,5,1,1,0,0,1,1,136.0,50.0,0.424
1,1,0,3,0,0,0,2,0,1,2,1,8,0,0,1,5,1,1,0,2,0,0,0,1,0,1,2,1,1,0,0,1,1,6.25,3.5,0.707
9,7,1,2,3,5,0,13,0,0,7,2,6,1,0,8,0,1,1,1,2,1,1,0,1,0,0,3,1,1,1,0,1,0,32.5,6.5,0.351
6,8,6,8,14,4,0,34,0,3,17,10,28,3,0,15,38,1,1,1,3,1,1,0,1,0,2,7,1,1,1,0,1,1,92.0,24.5,0.521
3,2,1,2,0,3,1,6,0,2,3,4,8,1,0,8,2,1,1,1,2,0,1,1,1,0,1,3,1,1,1,0,2,1,11.5,6.125,0.626
6,9,5,9,2,5,0,18,0,4,8,0,9,2,1,13,2,1,1,1,3,1,1,0,1,0,2,3,0,1,1,1,1,1,18.4,14.0,0.516
5,6,1,6,3,5,0,12,0,5,13,0,8,4,0,11,0,1,1,1,4,1,1,0,1,0,2,5,0,1,1,0,2,0,13.167,15.25,0.716
3,0,3,1,0,0,0,1,0,1,4,0,4,0,0,3,0,1,0,1,1,0,0,0,1,0,1,2,0,1,0,0,1,0,6.667,6.667,0.632
8,8,4,2,1,1,0,11,0,1,4,0,7,1,1,9,0,1,1,1,1,1,1,0,1,0,1,4,0,1,1,1,1,0,19.0,4.0,0.468
11,11,6,5,5,10,0,17,0,4,9,5,17,3,0,12,1,1,1,1,4,1,1,0,1,0,2,3,1,1,1,0,3,1,58.0,25.5,0.46
19,31,7,14,5,31,0,49,7,5,23,6,50,3,0,28,4,1,1,1,5,1,1,0,1,1,2,5,1,1,1,0,3,1,16.353,7.088,0.424
7,13,7,10,3,8,0,23,0,2,23,1,22,4,0,16,9,1,1,1,3,1,1,0,1,0,2,6,1,1,1,0,2,1,13.364,6.273,0.525
1,6,5,1,0,5,0,7,0,1,3,1,4,0,0,5,0,1,1,1,1,0,1,0,1,0,1,2,1,1,0,0,1,0,13.0,2.0,0.34
0,2,1,1,0,1,0,3,0,0,5,0,1,1,0,3,0,0,1,1,1,0,1,0,1,0,0,3,0,1,1,0,1,0,18.0,8.0,0.667
25,29,15,12,12,23,1,50,2,4,27,1,41,8,0,25,4,1,1,1,3,1,1,1,1,1,2,6,1,1,1,0,2,1,19.714,6.929,0.383
1,1,1,1,0,1,0,3,0,0,0,2,6,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,17.0,2.0,0.343
4,1,4,3,0,1,3,4,0,1,4,1,9,2,0,7,1,1,1,1,2,0,1,1,1,0,1,2,1,1,1,0,1,1,15.0,4.667,0.422
3,9,1,4,2,3,0,10,0,0,15,1,6,3,0,11,2,1,1,1,2,1,1,0,1,0,0,7,1,1,1,0,2,1,23.333,21.0,0.845
0,0,0,2,2,1,0,2,0,3,3,0,2,0,0,5,0,0,0,0,1,1,1,0,1,0,2,2,0,1,0,0,1,0,20.0,21.0,0.632
1,4,0,1,1,2,0,5,0,0,3,1,4,0,0,3,0,1,1,0,1,1,1,0,1,0,0,3,1,1,0,0,1,0,8.333,5.0,0.707
1,2,6,1,0,1,0,6,0,1,2,0,2,0,0,2,1,1,1,1,1,0,1,0,1,0,1,2,0,1,0,0,1,1,12.5,5.0,0.566
4,6,3,7,5,4,1,11,0,4,19,3,14,5,0,18,0,1,1,1,2,1,1,1,1,0,2,6,1,1,1,0,2,0,11.556,6.0,0.624
2,2,2,3,1,3,0,4,0,0,4,0,7,2,0,3,1,1,1,1,2,1,1,0,1,0,0,3,0,1,1,0,2,1,33.0,23.0,0.615
2,2,1,0,1,2,1,5,0,0,2,1,7,1,0,3,0,1,1,1,0,1,1,1,1,0,0,2,1,1,1,0,1,0,7.0,0.75,0.267
0,2,3,2,1,4,0,5,0,1,7,1,3,2,0,4,0,0,1,1,1,1,1,0,1,0,1,5,1,1,1,0,2,0,17.5,15.5,0.717
4,3,9,6,2,3,1,6,0,4,15,1,9,2,0,16,0,1,1,1,3,1,1,1,1,0,2,6,1,1,1,0,2,0,13.5,13.467,0.786
6,12,9,10,6,13,0,18,0,4,8,12,12,2,0,12,6,1,1,1,3,1,1,0,1,0,2,4,1,1,1,0,1,1,16.25,7.875,0.434
3,2,8,2,0,1,0,12,0,0,9,18,3,2,4,9,0,1,1,1,1,0,1,0,1,0,0,3,1,1,1,1,1,0,41.5,4.0,0.233
4,9,2,5,4,3,0,11,1,1,9,2,10,0,0,7,4,1,1,1,1,1,1,0,1,1,1,4,1,1,0,0,2,1,14.4,10.4,0.5
7,10,4,13,7,8,0,23,4,10,20,1,10,2,0,17,7,1,1,1,3,1,1,0,1,1,2,8,1,1,1,0,2,1,17.875,16.25,0.71
6,7,4,1,5,4,0,19,0,1,5,1,10,0,0,3,0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,1,0,16.25,6.75,0.351
3,4,1,3,1,1,0,8,0,2,8,2,8,0,0,7,6,1,1,1,1,1,1,0,1,0,2,4,1,1,0,0,2,1,7.714,7.429,0.674
7,8,4,5,4,7,1,13,3,2,11,0,11,1,1,10,1,1,1,1,2,1,1,1,1,1,2,5,0,1,1,1,1,1,12.714,4.429,0.525
0,6,1,1,1,3,0,10,0,0,2,1,3,0,0,2,1,0,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,1,15.5,3.0,0.508
1,14,7,10,7,4,1,20,1,4,22,0,12,6,0,16,2,1,1,1,2,1,1,1,1,1,2,8,0,1,1,0,1,1,21.167,11.333,0.627
2,7,6,6,5,2,0,11,1,4,14,0,8,1,0,12,0,1,1,1,3,1,1,0,1,1,2,7,0,1,1,0,1,0,19.75,12.5,0.796
4,2,2,2,3,1,1,5,0,0,4,0,4,2,0,5,1,1,1,1,2,1,1,1,1,0,0,4,0,1,1,0,1,1,12.0,8.333,0.825
0,2,1,1,0,0,0,5,0,1,3,0,2,0,0,2,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,1,0,17.0,10.0,0.514
2,4,6,7,4,3,0,10,0,3,18,3,10,1,0,9,1,1,1,1,3,1,1,0,1,0,1,7,1,1,1,0,2,1,9.0,8.083,0.864
3,3,1,3,0,1,0,5,1,1,4,0,3,0,0,3,0,1,1,1,2,0,1,0,1,1,1,3,0,1,0,0,1,0,14.0,4.0,0.535
18,25,18,14,9,17,0,42,3,10,29,3,38,3,0,23,2,1,1,1,3,1,1,0,1,1,2,7,1,1,1,0,2,1,31.25,15.5,0.492
8,14,16,12,2,11,0,24,0,7,19,5,20,6,0,22,1,1,1,1,3,1,1,0,1,0,2,7,1,1,1,0,3,1,12.846,10.231,0.602
14,25,7,11,10,17,0,44,0,6,20,13,31,4,0,19,2,1,1,1,3,1,1,0,1,0,2,7,1,1,1,0,2,1,24.778,9.222,0.474
7,5,7,7,4,5,0,16,1,1,18,0,5,4,0,10,0,1,1,1,2,1,1,0,1,1,1,7,0,1,1,0,2,0,15.0,12.5,0.745
1,5,4,2,4,4,0,10,1,1,7,0,4,1,1,10,3,1,1,1,1,1,1,0,1,1,1,5,0,1,1,1,1,1,19.333,5.333,0.557
3,2,2,2,0,2,0,5,0,0,4,0,2,0,0,3,0,1,1,1,1,0,1,0,1,0,0,4,0,1,0,0,1,0,25.0,11.0,0.707
0,6,2,1,1,2,0,7,1,1,4,1,4,0,0,6,0,0,1,1,1,1,1,0,1,1,1,2,1,1,0,0,1,0,9.0,2.75,0.471
2,3,2,1,0,2,0,2,1,1,2,0,1,0,0,3,0,1,1,1,1,0,1,0,1,1,1,2,0,1,0,0,1,0,20.0,2.0,0.316
2,0,2,3,0,0,0,1,0,0,3,0,2,0,0,1,0,1,0,1,2,0,0,0,1,0,0,2,0,1,0,0,1,0,7.0,4.0,0.756
3,10,6,10,6,12,1,17,1,9,18,4,20,2,0,19,0,1,1,1,3,1,1,1,1,1,2,6,1,1,1,0,1,0,15.444,12.333,0.54
1,0,2,2,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,11.0,8.0,0.64
0,7,1,0,4,4,0,5,0,1,2,0,4,0,1,4,0,0,1,1,0,1,1,0,1,0,1,2,0,1,0,1,2,0,10.667,4.333,0.5
1,3,1,0,4,0,0,7,0,0,3,0,9,0,0,1,0,1,1,1,0,1,0,0,1,0,0,2,0,1,0,0,1,0,14.0,3.0,0.401
12,6,4,4,1,2,0,11,0,1,6,0,6,2,0,5,1,1,1,1,2,1,1,0,1,0,1,4,0,1,1,0,1,1,15.25,4.75,0.543
3,7,5,6,5,6,0,15,0,3,11,0,9,4,0,12,0,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,1,0,17.2,11.6,0.686
4,5,4,2,1,7,0,10,2,1,5,1,6,1,1,6,1,1,1,1,2,1,1,0,1,1,1,2,1,1,1,1,1,1,28.0,10.0,0.472
2,6,2,3,1,6,0,11,0,1,8,0,5,0,0,7,0,1,1,1,3,1,1,0,1,0,1,5,0,1,0,0,2,0,13.0,11.25,0.883
2,5,3,2,3,4,1,11,1,2,9,3,12,1,0,9,0,1,1,1,1,1,1,1,1,1,2,6,1,1,1,0,2,0,22.667,11.0,0.772
1,5,0,2,0,3,0,8,1,1,7,0,5,0,0,4,0,1,1,0,2,0,1,0,1,1,1,6,0,1,0,0,1,0,12.333,5.0,0.814
1,0,1,1,0,0,0,1,0,0,2,2,3,0,0,1,1,1,0,1,1,0,0,0,1,0,0,2,1,1,0,0,1,1,13.0,6.0,0.392
1,1,3,2,2,1,0,3,0,2,2,4,7,0,0,2,2,1,1,1,2,1,1,0,1,0,2,2,1,1,0,0,2,1,10.333,8.667,0.889
5,9,2,4,2,5,0,10,8,1,12,3,11,0,0,11,0,1,1,1,1,1,1,0,1,1,1,5,1,1,0,0,1,0,13.833,5.667,0.466
4,5,4,3,3,4,0,5,0,1,9,1,11,2,0,7,1,1,1,1,2,1,1,0,1,0,1,6,1,1,1,0,1,1,20.0,14.25,0.822
0,0,5,3,3,2,0,3,2,2,7,0,2,1,0,6,0,0,0,1,2,1,1,0,1,1,1,3,0,1,1,0,2,0,18.0,18.0,0.825
11,18,8,11,14,4,0,22,3,2,30,2,22,3,0,18,4,1,1,1,4,1,1,0,1,1,1,11,1,1,1,0,2,1,18.889,14.433,0.868
0,2,1,3,2,4,0,5,0,2,3,0,3,1,0,6,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,16.0,10.0,0.375
1,0,3,0,0,0,0,1,0,0,2,0,1,1,0,3,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,13.0,4.0,0.392
2,4,10,9,2,4,1,7,0,5,12,1,11,5,0,12,4,1,1,1,3,1,1,1,1,0,2,4,1,1,1,0,1,1,17.8,15.2,0.525
